OrderID,Date,Time,Dish,Category,Quantity,Price,Total,PaymentType,City,Rating
2232,2022-10-14,22:25:00,Pasta,Italian,4,250,1000,Online,Bhubaneswar,3
2233,2023-04-11,19:34:00,Burger,Fast Food,2,350,700,Card,Berhampur,5
2234,2022-12-15,14:33:00,Pasta,Italian,2,250,500,Card,Berhampur,5
2235,2023-07-09,12:03:00,Coke,Beverage,2,50,100,Card,Bhubaneswar,3
2236,2020-11-14,15:36:00,Pasta,Italian,3,250,750,Online,Berhampur,5
2237,2023-12-22,14:03:00,Coke,Beverage,5,50,250,Card,Cuttack,1
2238,2023-10-04,18:10:00,Fries,Fast Food,3,80,240,Online,Cuttack,2
2239,2024-10-13,21:41:00,Pasta,Italian,5,250,1250,Card,Berhampur,1
2240,2020-01-09,19:50:00,Coke,Beverage,1,50,50,Card,Berhampur,5
2241,2023-06-08,15:37:00,Burger,Fast Food,2,350,700,Card,Bhubaneswar,5
2242,2023-01-11,11:10:00,Pizza,Fast Food,1,120,120,Cash,Berhampur,1
2243,2022-05-24,16:29:00,Fries,Fast Food,4,80,320,Online,Cuttack,4
2244,2021-09-13,22:19:00,Sandwich,Fast Food,5,150,750,Card,Cuttack,2
2245,2024-04-12,12:18:00,Fries,Fast Food,3,80,240,Cash,Berhampur,2
2246,2021-12-06,14:31:00,Sandwich,Fast Food,1,150,150,Online,Bhubaneswar,1
2247,2023-10-22,19:44:00,Coke,Beverage,1,50,50,Online,Cuttack,1
2248,2023-05-22,13:10:00,Sandwich,Fast Food,5,150,750,Card,Berhampur,3
2249,2024-11-22,19:51:00,Pizza,Fast Food,5,120,600,Online,Berhampur,5
2250,2021-11-30,12:13:00,Salad,Healthy,3,100,300,Online,Berhampur,3
2251,2024-06-24,16:26:00,Pasta,Italian,3,250,750,Card,Cuttack,2
2252,2021-02-26,15:51:00,Coke,Beverage,2,50,100,Card,Berhampur,5
2253,2023-01-04,21:23:00,Fries,Fast Food,3,80,240,Online,Bhubaneswar,2
2254,2020-04-17,16:26:00,Pasta,Italian,3,250,750,Cash,Cuttack,1
2255,2022-12-22,20:26:00,Sandwich,Fast Food,1,150,150,Online,Bhubaneswar,4
2256,2021-06-03,16:19:00,Icecream,Dessert,1,70,70,Cash,Bhubaneswar,1
2257,2023-10-08,16:32:00,Fries,Fast Food,3,80,240,Card,Berhampur,3
2258,2022-01-11,12:41:00,Fries,Fast Food,3,80,240,Cash,Berhampur,3
2259,2020-11-05,20:09:00,Icecream,Dessert,1,70,70,Online,Berhampur,5
2260,2024-07-31,19:45:00,Fries,Fast Food,1,80,80,Card,Berhampur,3
2261,2024-06-21,14:05:00,Icecream,Dessert,2,70,140,Online,Bhubaneswar,1
2262,2021-01-05,11:43:00,Fries,Fast Food,4,80,320,Cash,Bhubaneswar,2
2263,2021-06-26,12:21:00,Salad,Healthy,3,100,300,Card,Berhampur,5
2264,2022-02-27,12:55:00,Coke,Beverage,1,50,50,Cash,Bhubaneswar,2
2265,2020-11-23,10:49:00,Pasta,Italian,3,250,750,Cash,Cuttack,5
2266,2023-10-24,15:55:00,Salad,Healthy,4,100,400,Online,Cuttack,2
2267,2023-08-18,22:26:00,Icecream,Dessert,1,70,70,Cash,Bhubaneswar,4
2268,2021-09-17,21:10:00,Salad,Healthy,1,100,100,Card,Cuttack,1
2269,2020-08-30,14:48:00,Pasta,Italian,1,250,250,Card,Cuttack,3
2270,2021-02-07,11:39:00,Pasta,Italian,1,250,250,Cash,Bhubaneswar,5
2271,2021-08-18,16:23:00,Pasta,Italian,2,250,500,Online,Berhampur,3
2272,2022-03-17,22:16:00,Burger,Fast Food,3,350,1050,Cash,Cuttack,2
2273,2021-11-22,18:41:00,Salad,Healthy,3,100,300,Card,Bhubaneswar,5
2274,2024-11-16,20:53:00,Pasta,Italian,4,250,1000,Online,Cuttack,4
2275,2024-06-05,16:54:00,Sandwich,Fast Food,5,150,750,Card,Bhubaneswar,3
2276,2021-05-06,21:05:00,Pasta,Italian,4,250,1000,Card,Berhampur,3
2277,2023-10-19,21:32:00,Fries,Fast Food,4,80,320,Card,Bhubaneswar,3
2278,2021-05-25,22:03:00,Salad,Healthy,1,100,100,Card,Bhubaneswar,5
2279,2022-12-12,12:31:00,Pizza,Fast Food,2,120,240,Online,Cuttack,5
2280,2024-06-26,10:30:00,Sandwich,Fast Food,3,150,450,Online,Bhubaneswar,5
2281,2020-10-08,16:26:00,Pizza,Fast Food,1,120,120,Card,Bhubaneswar,1
2282,2023-03-31,13:49:00,Burger,Fast Food,4,350,1400,Online,Berhampur,4
2283,2021-03-19,19:14:00,Salad,Healthy,3,100,300,Cash,Bhubaneswar,1
2284,2024-07-10,12:51:00,Icecream,Dessert,4,70,280,Cash,Berhampur,5
2285,2024-06-27,12:25:00,Coke,Beverage,2,50,100,Card,Berhampur,1
2286,2024-11-12,12:49:00,Pizza,Fast Food,1,120,120,Cash,Berhampur,3
2287,2024-08-13,20:41:00,Pizza,Fast Food,3,120,360,Online,Cuttack,5
2288,2023-09-10,13:54:00,Pizza,Fast Food,5,120,600,Cash,Berhampur,5
2289,2023-10-01,12:59:00,Burger,Fast Food,5,350,1750,Card,Cuttack,1
2290,2024-05-12,17:00:00,Pizza,Fast Food,4,120,480,Cash,Berhampur,1
2291,2023-01-19,18:48:00,Salad,Healthy,2,100,200,Online,Bhubaneswar,2
2292,2023-04-27,17:01:00,Icecream,Dessert,2,70,140,Card,Berhampur,5
2293,2021-03-17,15:20:00,Icecream,Dessert,5,70,350,Cash,Berhampur,3
2294,2023-12-10,13:43:00,Icecream,Dessert,3,70,210,Online,Cuttack,1
2295,2024-11-04,18:29:00,Burger,Fast Food,2,350,700,Cash,Cuttack,1
2296,2022-04-20,12:45:00,Salad,Healthy,2,100,200,Card,Cuttack,1
2297,2020-01-10,13:17:00,Pizza,Fast Food,4,120,480,Online,Cuttack,1
2298,2021-04-17,15:13:00,Pizza,Fast Food,5,120,600,Online,Berhampur,5
2299,2021-12-02,20:04:00,Pasta,Italian,3,250,750,Online,Cuttack,5
2300,2020-05-16,12:53:00,Coke,Beverage,5,50,250,Online,Bhubaneswar,1
2301,2023-05-25,18:39:00,Salad,Healthy,2,100,200,Card,Berhampur,2
2302,2022-03-07,12:40:00,Icecream,Dessert,1,70,70,Card,Cuttack,5
2303,2024-07-02,12:16:00,Fries,Fast Food,2,80,160,Card,Berhampur,1
2304,2022-10-20,14:28:00,Salad,Healthy,3,100,300,Cash,Bhubaneswar,1
2305,2020-03-11,12:08:00,Pizza,Fast Food,4,120,480,Card,Bhubaneswar,4
2306,2024-03-08,22:45:00,Burger,Fast Food,1,350,350,Cash,Bhubaneswar,2
2307,2023-08-20,14:23:00,Coke,Beverage,3,50,150,Online,Cuttack,4
2308,2021-08-24,17:49:00,Pasta,Italian,5,250,1250,Cash,Cuttack,3
2309,2021-05-05,21:56:00,Icecream,Dessert,5,70,350,Cash,Bhubaneswar,3
2310,2023-07-19,21:49:00,Coke,Beverage,3,50,150,Online,Berhampur,2
2311,2022-08-01,22:28:00,Sandwich,Fast Food,2,150,300,Online,Bhubaneswar,5
2312,2021-01-02,15:24:00,Salad,Healthy,4,100,400,Online,Bhubaneswar,2
2313,2023-02-28,22:53:00,Coke,Beverage,2,50,100,Card,Cuttack,4
2314,2021-03-28,17:16:00,Pasta,Italian,5,250,1250,Cash,Berhampur,1
2315,2024-11-28,19:27:00,Pizza,Fast Food,1,120,120,Card,Cuttack,2
2316,2022-10-05,10:41:00,Burger,Fast Food,2,350,700,Online,Cuttack,3
2317,2023-05-25,12:42:00,Coke,Beverage,1,50,50,Cash,Cuttack,5
2318,2024-10-22,11:22:00,Pizza,Fast Food,4,120,480,Card,Berhampur,3
2319,2023-11-19,11:59:00,Salad,Healthy,2,100,200,Online,Bhubaneswar,1
2320,2021-07-24,17:29:00,Sandwich,Fast Food,1,150,150,Cash,Berhampur,3
2321,2020-11-07,17:51:00,Burger,Fast Food,5,350,1750,Card,Berhampur,5
2322,2022-06-11,21:34:00,Fries,Fast Food,2,80,160,Card,Cuttack,4
2323,2023-05-21,11:48:00,Fries,Fast Food,4,80,320,Cash,Berhampur,2
2324,2024-01-05,22:16:00,Pasta,Italian,1,250,250,Cash,Berhampur,3
2325,2021-06-11,11:15:00,Pasta,Italian,5,250,1250,Cash,Bhubaneswar,5
2326,2021-05-27,10:02:00,Icecream,Dessert,1,70,70,Cash,Cuttack,2
2327,2020-11-01,15:27:00,Burger,Fast Food,5,350,1750,Cash,Cuttack,5
2328,2022-02-25,17:30:00,Sandwich,Fast Food,2,150,300,Cash,Berhampur,1
2329,2024-03-13,20:35:00,Coke,Beverage,3,50,150,Card,Berhampur,2
2330,2024-10-10,15:19:00,Pizza,Fast Food,3,120,360,Cash,Cuttack,3
2331,2022-08-22,12:29:00,Pizza,Fast Food,4,120,480,Card,Berhampur,5
2332,2022-07-21,17:41:00,Burger,Fast Food,3,350,1050,Card,Bhubaneswar,2
2333,2020-01-07,16:25:00,Icecream,Dessert,5,70,350,Online,Bhubaneswar,5
2334,2021-08-09,19:14:00,Pizza,Fast Food,2,120,240,Online,Berhampur,2
2335,2022-11-27,18:02:00,Sandwich,Fast Food,3,150,450,Online,Berhampur,4
2336,2024-07-28,15:18:00,Burger,Fast Food,2,350,700,Cash,Bhubaneswar,5
2337,2021-11-24,17:14:00,Pizza,Fast Food,1,120,120,Card,Berhampur,4
2338,2023-11-06,15:45:00,Icecream,Dessert,4,70,280,Card,Berhampur,3
2339,2020-09-26,15:15:00,Fries,Fast Food,5,80,400,Cash,Cuttack,4
2340,2022-04-13,17:03:00,Icecream,Dessert,5,70,350,Card,Bhubaneswar,5
2341,2022-10-02,22:50:00,Coke,Beverage,1,50,50,Card,Bhubaneswar,5
2342,2021-10-18,11:23:00,Pizza,Fast Food,2,120,240,Card,Berhampur,4
2343,2022-09-09,12:58:00,Icecream,Dessert,5,70,350,Online,Berhampur,1
2344,2021-03-09,18:31:00,Sandwich,Fast Food,1,150,150,Cash,Bhubaneswar,5
2345,2023-12-31,17:05:00,Sandwich,Fast Food,2,150,300,Card,Bhubaneswar,4
2346,2024-06-02,12:36:00,Pizza,Fast Food,4,120,480,Online,Bhubaneswar,4
2347,2023-10-26,16:40:00,Coke,Beverage,5,50,250,Cash,Cuttack,1
2348,2024-09-01,15:00:00,Pasta,Italian,2,250,500,Card,Bhubaneswar,1
2349,2020-11-11,18:01:00,Pasta,Italian,5,250,1250,Card,Berhampur,5
2350,2022-11-28,22:31:00,Pizza,Fast Food,1,120,120,Online,Bhubaneswar,5
2351,2022-08-28,19:52:00,Pizza,Fast Food,3,120,360,Cash,Cuttack,4
2352,2024-11-11,22:18:00,Pasta,Italian,1,250,250,Card,Bhubaneswar,4
2353,2023-03-12,19:18:00,Salad,Healthy,5,100,500,Card,Berhampur,5
2354,2022-11-16,12:17:00,Salad,Healthy,3,100,300,Online,Berhampur,4
2355,2021-03-24,11:08:00,Pasta,Italian,1,250,250,Online,Cuttack,1
2356,2020-06-20,11:20:00,Icecream,Dessert,1,70,70,Cash,Berhampur,2
2357,2021-04-14,21:47:00,Pizza,Fast Food,3,120,360,Cash,Cuttack,3
2358,2020-06-10,22:22:00,Fries,Fast Food,4,80,320,Card,Cuttack,4
2359,2020-08-17,11:24:00,Fries,Fast Food,1,80,80,Cash,Berhampur,1
2360,2021-01-12,13:30:00,Pasta,Italian,1,250,250,Cash,Cuttack,3
2361,2024-05-05,17:10:00,Sandwich,Fast Food,4,150,600,Online,Cuttack,3
2362,2024-04-11,17:48:00,Burger,Fast Food,2,350,700,Cash,Berhampur,5
2363,2020-06-10,10:33:00,Salad,Healthy,2,100,200,Cash,Cuttack,5
2364,2022-08-10,11:20:00,Fries,Fast Food,5,80,400,Online,Cuttack,3
2365,2023-10-29,22:30:00,Pizza,Fast Food,2,120,240,Card,Cuttack,4
2366,2022-10-23,16:57:00,Pizza,Fast Food,4,120,480,Cash,Bhubaneswar,3
2367,2022-11-08,16:11:00,Sandwich,Fast Food,5,150,750,Online,Berhampur,3
2368,2022-05-05,17:17:00,Fries,Fast Food,5,80,400,Cash,Bhubaneswar,3
2369,2020-10-13,10:23:00,Icecream,Dessert,1,70,70,Card,Bhubaneswar,5
2370,2021-06-24,13:06:00,Sandwich,Fast Food,4,150,600,Online,Berhampur,4
2371,2024-10-23,12:11:00,Sandwich,Fast Food,3,150,450,Cash,Berhampur,1
2372,2024-12-10,15:39:00,Burger,Fast Food,2,350,700,Online,Berhampur,5
2373,2024-04-19,14:58:00,Icecream,Dessert,3,70,210,Card,Cuttack,4
2374,2020-07-24,15:25:00,Coke,Beverage,1,50,50,Online,Bhubaneswar,1
2375,2020-03-03,17:51:00,Pasta,Italian,4,250,1000,Cash,Berhampur,3
2376,2023-12-08,12:19:00,Icecream,Dessert,5,70,350,Online,Cuttack,2
2377,2022-09-22,10:57:00,Fries,Fast Food,1,80,80,Online,Cuttack,2
2378,2022-02-02,12:06:00,Icecream,Dessert,5,70,350,Card,Bhubaneswar,1
2379,2023-05-17,20:31:00,Coke,Beverage,4,50,200,Card,Berhampur,3
2380,2020-09-04,14:21:00,Icecream,Dessert,3,70,210,Cash,Bhubaneswar,4
2381,2023-08-14,15:52:00,Pizza,Fast Food,2,120,240,Cash,Cuttack,3
2382,2020-02-02,12:53:00,Pasta,Italian,3,250,750,Cash,Cuttack,4
2383,2022-05-19,22:49:00,Coke,Beverage,5,50,250,Cash,Bhubaneswar,5
2384,2020-02-20,21:51:00,Salad,Healthy,3,100,300,Cash,Bhubaneswar,1
2385,2023-08-26,20:24:00,Icecream,Dessert,4,70,280,Online,Cuttack,4
2386,2023-09-18,10:32:00,Salad,Healthy,1,100,100,Card,Bhubaneswar,2
2387,2024-07-05,21:03:00,Fries,Fast Food,3,80,240,Card,Berhampur,1
2388,2024-04-11,18:28:00,Icecream,Dessert,2,70,140,Online,Bhubaneswar,1
2389,2023-07-14,18:49:00,Icecream,Dessert,2,70,140,Cash,Bhubaneswar,1
2390,2023-06-29,17:42:00,Burger,Fast Food,2,350,700,Card,Cuttack,5
2391,2022-09-18,10:23:00,Coke,Beverage,3,50,150,Online,Bhubaneswar,4
2392,2020-08-24,15:09:00,Pasta,Italian,2,250,500,Online,Berhampur,5
2393,2023-09-16,11:14:00,Icecream,Dessert,2,70,140,Card,Bhubaneswar,3
2394,2022-04-23,15:56:00,Coke,Beverage,1,50,50,Online,Cuttack,5
2395,2024-05-26,14:47:00,Sandwich,Fast Food,5,150,750,Cash,Cuttack,1
2396,2021-08-16,18:44:00,Salad,Healthy,3,100,300,Cash,Cuttack,2
2397,2023-07-17,17:07:00,Pizza,Fast Food,4,120,480,Cash,Bhubaneswar,1
2398,2023-03-01,16:56:00,Salad,Healthy,3,100,300,Cash,Bhubaneswar,3
2399,2020-10-20,13:17:00,Pasta,Italian,1,250,250,Card,Cuttack,4
2400,2021-12-23,17:26:00,Coke,Beverage,1,50,50,Cash,Bhubaneswar,5
2401,2024-01-10,21:23:00,Sandwich,Fast Food,2,150,300,Card,Cuttack,2
2402,2022-05-29,10:00:00,Salad,Healthy,3,100,300,Card,Berhampur,3
2403,2020-02-22,16:30:00,Coke,Beverage,2,50,100,Online,Berhampur,3
2404,2020-11-15,14:58:00,Burger,Fast Food,5,350,1750,Cash,Cuttack,5
2405,2024-02-03,20:46:00,Burger,Fast Food,1,350,350,Online,Berhampur,5
2406,2022-01-04,17:46:00,Salad,Healthy,2,100,200,Cash,Cuttack,5
2407,2022-09-05,14:59:00,Sandwich,Fast Food,3,150,450,Cash,Cuttack,3
2408,2024-12-25,14:10:00,Burger,Fast Food,2,350,700,Card,Bhubaneswar,3
2409,2021-11-01,10:00:00,Icecream,Dessert,3,70,210,Online,Bhubaneswar,1
2410,2020-07-28,18:29:00,Icecream,Dessert,1,70,70,Cash,Cuttack,3
2411,2021-11-17,13:08:00,Salad,Healthy,3,100,300,Card,Cuttack,4
2412,2024-11-15,20:40:00,Pizza,Fast Food,2,120,240,Online,Bhubaneswar,3
2413,2023-10-15,12:05:00,Burger,Fast Food,1,350,350,Online,Bhubaneswar,4
2414,2023-10-02,11:16:00,Pizza,Fast Food,3,120,360,Card,Berhampur,1
2415,2020-01-30,15:21:00,Icecream,Dessert,5,70,350,Card,Bhubaneswar,5
2416,2023-02-03,16:51:00,Fries,Fast Food,4,80,320,Card,Cuttack,1
2417,2024-06-22,19:21:00,Salad,Healthy,2,100,200,Cash,Berhampur,2
2418,2023-01-30,21:52:00,Pizza,Fast Food,1,120,120,Card,Cuttack,5
2419,2024-06-21,10:02:00,Fries,Fast Food,5,80,400,Cash,Berhampur,1
2420,2020-07-12,15:53:00,Pasta,Italian,1,250,250,Cash,Berhampur,4
2421,2023-07-31,10:52:00,Salad,Healthy,3,100,300,Card,Bhubaneswar,2
2422,2024-03-29,20:26:00,Coke,Beverage,2,50,100,Cash,Cuttack,4
2423,2023-01-28,18:36:00,Burger,Fast Food,1,350,350,Cash,Berhampur,4
2424,2021-08-27,17:11:00,Sandwich,Fast Food,1,150,150,Cash,Cuttack,5
2425,2020-09-30,12:03:00,Icecream,Dessert,4,70,280,Card,Berhampur,1
2426,2023-10-23,15:02:00,Sandwich,Fast Food,3,150,450,Card,Cuttack,5
2427,2022-03-24,22:15:00,Pizza,Fast Food,3,120,360,Cash,Berhampur,1
2428,2024-06-21,14:23:00,Fries,Fast Food,5,80,400,Card,Cuttack,5
2429,2020-08-29,15:50:00,Pasta,Italian,2,250,500,Card,Bhubaneswar,2
2430,2023-11-15,18:29:00,Icecream,Dessert,3,70,210,Cash,Cuttack,3
2431,2022-03-10,20:53:00,Icecream,Dessert,1,70,70,Card,Berhampur,2
2432,2020-07-10,15:31:00,Icecream,Dessert,2,70,140,Card,Cuttack,2
2433,2024-12-16,11:12:00,Icecream,Dessert,2,70,140,Online,Cuttack,1
2434,2021-12-12,20:27:00,Sandwich,Fast Food,5,150,750,Card,Berhampur,3
2435,2023-07-13,16:34:00,Fries,Fast Food,5,80,400,Cash,Cuttack,4
2436,2021-10-20,11:15:00,Fries,Fast Food,5,80,400,Card,Cuttack,3
2437,2021-10-29,10:00:00,Pizza,Fast Food,2,120,240,Online,Berhampur,5
2438,2024-04-24,13:21:00,Fries,Fast Food,2,80,160,Online,Bhubaneswar,2
2439,2024-08-03,12:00:00,Salad,Healthy,1,100,100,Cash,Bhubaneswar,4
2440,2021-04-25,22:39:00,Salad,Healthy,4,100,400,Card,Cuttack,3
2441,2024-05-04,14:04:00,Sandwich,Fast Food,4,150,600,Online,Berhampur,1
2442,2021-11-24,14:47:00,Burger,Fast Food,3,350,1050,Card,Berhampur,3
2443,2022-12-05,17:31:00,Salad,Healthy,5,100,500,Card,Berhampur,1
2444,2024-04-23,18:09:00,Icecream,Dessert,1,70,70,Card,Bhubaneswar,4
2445,2024-03-11,16:03:00,Fries,Fast Food,2,80,160,Online,Bhubaneswar,1
2446,2024-08-03,16:28:00,Icecream,Dessert,3,70,210,Cash,Cuttack,4
2447,2020-05-28,15:48:00,Coke,Beverage,3,50,150,Online,Berhampur,3
2448,2020-09-19,18:21:00,Pasta,Italian,3,250,750,Cash,Cuttack,3
2449,2023-06-21,11:38:00,Sandwich,Fast Food,2,150,300,Online,Cuttack,4
2450,2023-10-01,14:31:00,Fries,Fast Food,2,80,160,Online,Cuttack,3
2451,2021-07-06,21:59:00,Pizza,Fast Food,3,120,360,Cash,Berhampur,4
2452,2023-10-09,17:50:00,Pizza,Fast Food,1,120,120,Online,Berhampur,5
2453,2024-08-30,18:29:00,Coke,Beverage,4,50,200,Online,Berhampur,3
2454,2021-06-18,17:48:00,Pasta,Italian,1,250,250,Online,Berhampur,2
2455,2023-01-20,15:23:00,Sandwich,Fast Food,4,150,600,Cash,Bhubaneswar,5
2456,2023-01-12,18:29:00,Pizza,Fast Food,2,120,240,Card,Berhampur,5
2457,2024-03-31,21:22:00,Pizza,Fast Food,3,120,360,Cash,Berhampur,2
2458,2020-02-21,21:07:00,Icecream,Dessert,2,70,140,Cash,Berhampur,1
2459,2022-08-23,18:17:00,Icecream,Dessert,1,70,70,Cash,Berhampur,2
2460,2021-11-29,22:02:00,Pasta,Italian,3,250,750,Cash,Berhampur,1
2461,2022-09-14,15:40:00,Pizza,Fast Food,2,120,240,Cash,Bhubaneswar,5
2462,2023-05-27,12:35:00,Fries,Fast Food,5,80,400,Card,Berhampur,5
2463,2024-05-21,10:14:00,Burger,Fast Food,5,350,1750,Online,Cuttack,4
2464,2022-04-13,18:48:00,Burger,Fast Food,5,350,1750,Cash,Berhampur,4
2465,2020-04-17,10:23:00,Coke,Beverage,5,50,250,Card,Cuttack,1
2466,2023-10-18,11:53:00,Coke,Beverage,3,50,150,Card,Bhubaneswar,1
2467,2021-09-30,10:45:00,Pasta,Italian,1,250,250,Cash,Berhampur,4
2468,2022-04-22,11:48:00,Fries,Fast Food,4,80,320,Card,Bhubaneswar,1
2469,2022-10-17,10:47:00,Pasta,Italian,4,250,1000,Cash,Bhubaneswar,2
2470,2021-04-17,13:24:00,Salad,Healthy,5,100,500,Cash,Berhampur,3
2471,2022-11-03,17:51:00,Coke,Beverage,2,50,100,Cash,Berhampur,4
2472,2020-10-20,18:04:00,Salad,Healthy,3,100,300,Online,Cuttack,1
2473,2024-10-05,13:34:00,Salad,Healthy,3,100,300,Card,Cuttack,5
2474,2022-08-12,21:38:00,Salad,Healthy,1,100,100,Cash,Berhampur,1
2475,2020-10-22,10:24:00,Burger,Fast Food,3,350,1050,Cash,Berhampur,1
2476,2020-12-23,11:21:00,Coke,Beverage,4,50,200,Online,Berhampur,4
2477,2022-12-31,15:26:00,Pizza,Fast Food,1,120,120,Online,Berhampur,4
2478,2024-02-02,12:42:00,Pasta,Italian,1,250,250,Cash,Bhubaneswar,2
2479,2020-10-10,21:04:00,Burger,Fast Food,5,350,1750,Card,Cuttack,3
2480,2024-01-09,22:21:00,Pasta,Italian,4,250,1000,Online,Bhubaneswar,2
2481,2020-02-03,11:07:00,Icecream,Dessert,2,70,140,Cash,Berhampur,1
2482,2020-07-02,21:57:00,Pizza,Fast Food,4,120,480,Cash,Cuttack,1
2483,2020-10-05,14:50:00,Pizza,Fast Food,2,120,240,Card,Cuttack,3
2484,2023-10-22,18:13:00,Icecream,Dessert,1,70,70,Online,Berhampur,4
2485,2022-12-02,20:54:00,Pizza,Fast Food,5,120,600,Cash,Berhampur,3
2486,2024-11-06,12:18:00,Sandwich,Fast Food,5,150,750,Card,Berhampur,2
2487,2021-08-26,18:45:00,Icecream,Dessert,1,70,70,Card,Cuttack,1
2488,2024-12-25,16:21:00,Pasta,Italian,2,250,500,Online,Cuttack,1
2489,2021-01-17,16:02:00,Sandwich,Fast Food,4,150,600,Card,Berhampur,4
2490,2022-03-26,19:31:00,Icecream,Dessert,5,70,350,Card,Berhampur,5
2491,2023-04-15,16:16:00,Coke,Beverage,2,50,100,Online,Bhubaneswar,4
2492,2023-01-17,22:07:00,Pasta,Italian,1,250,250,Card,Berhampur,2
2493,2024-04-04,15:09:00,Pizza,Fast Food,5,120,600,Card,Bhubaneswar,4
2494,2023-12-16,16:44:00,Fries,Fast Food,1,80,80,Card,Berhampur,5
2495,2022-02-19,13:12:00,Icecream,Dessert,5,70,350,Cash,Berhampur,5
2496,2022-10-16,12:36:00,Fries,Fast Food,3,80,240,Online,Berhampur,4
2497,2022-02-03,16:26:00,Coke,Beverage,5,50,250,Online,Berhampur,4
2498,2021-05-10,22:53:00,Pasta,Italian,3,250,750,Card,Cuttack,4
2499,2022-07-11,21:24:00,Fries,Fast Food,4,80,320,Cash,Bhubaneswar,2
2500,2020-01-29,21:13:00,Pizza,Fast Food,3,120,360,Cash,Cuttack,3
2501,2020-01-22,19:09:00,Burger,Fast Food,2,350,700,Card,Bhubaneswar,4
2502,2023-09-14,16:25:00,Fries,Fast Food,5,80,400,Online,Cuttack,5
2503,2021-05-11,17:05:00,Salad,Healthy,5,100,500,Cash,Berhampur,4
2504,2021-03-17,17:56:00,Pasta,Italian,2,250,500,Cash,Berhampur,1
2505,2021-06-04,11:41:00,Coke,Beverage,4,50,200,Cash,Berhampur,4
2506,2021-08-25,21:22:00,Pizza,Fast Food,1,120,120,Cash,Berhampur,3
2507,2020-03-12,12:15:00,Icecream,Dessert,4,70,280,Card,Cuttack,1
2508,2022-09-14,13:49:00,Pasta,Italian,4,250,1000,Online,Cuttack,4
2509,2024-09-11,14:26:00,Icecream,Dessert,4,70,280,Online,Berhampur,1
2510,2021-02-09,12:44:00,Salad,Healthy,4,100,400,Card,Berhampur,2
2511,2020-10-04,12:37:00,Fries,Fast Food,5,80,400,Cash,Bhubaneswar,1
2512,2021-02-22,20:08:00,Pasta,Italian,1,250,250,Card,Cuttack,2
2513,2023-09-23,18:43:00,Coke,Beverage,3,50,150,Cash,Berhampur,3
2514,2020-04-20,12:04:00,Sandwich,Fast Food,4,150,600,Cash,Bhubaneswar,5
2515,2023-10-26,18:00:00,Salad,Healthy,3,100,300,Card,Bhubaneswar,3
2516,2022-01-09,17:24:00,Coke,Beverage,3,50,150,Card,Cuttack,1
2517,2024-04-30,11:50:00,Pasta,Italian,4,250,1000,Card,Berhampur,2
2518,2021-08-08,22:18:00,Pizza,Fast Food,1,120,120,Card,Bhubaneswar,1
2519,2021-08-10,19:47:00,Pizza,Fast Food,2,120,240,Card,Cuttack,3
2520,2021-08-28,22:43:00,Sandwich,Fast Food,3,150,450,Card,Bhubaneswar,4
2521,2022-09-16,11:51:00,Pasta,Italian,5,250,1250,Card,Bhubaneswar,3
2522,2022-09-27,21:34:00,Pasta,Italian,1,250,250,Online,Berhampur,1
2523,2021-02-09,11:11:00,Pizza,Fast Food,5,120,600,Card,Berhampur,2
2524,2021-05-15,16:10:00,Burger,Fast Food,2,350,700,Online,Berhampur,4
2525,2023-11-07,19:15:00,Icecream,Dessert,4,70,280,Card,Cuttack,3
2526,2022-07-31,12:30:00,Coke,Beverage,3,50,150,Online,Berhampur,1
2527,2020-04-20,16:26:00,Icecream,Dessert,5,70,350,Card,Bhubaneswar,2
2528,2024-03-13,10:44:00,Fries,Fast Food,1,80,80,Online,Cuttack,1
2529,2024-08-14,16:12:00,Coke,Beverage,1,50,50,Online,Cuttack,3
2530,2024-12-11,10:40:00,Coke,Beverage,5,50,250,Online,Cuttack,5
2531,2023-09-14,18:18:00,Coke,Beverage,4,50,200,Online,Bhubaneswar,3
2532,2022-02-21,16:13:00,Fries,Fast Food,5,80,400,Online,Cuttack,2
2533,2021-04-16,14:25:00,Icecream,Dessert,4,70,280,Card,Berhampur,4
2534,2024-03-28,21:57:00,Icecream,Dessert,3,70,210,Cash,Bhubaneswar,5
2535,2020-12-11,19:18:00,Burger,Fast Food,2,350,700,Cash,Cuttack,1
2536,2023-09-16,14:10:00,Burger,Fast Food,3,350,1050,Card,Bhubaneswar,2
2537,2022-08-02,13:59:00,Pizza,Fast Food,1,120,120,Cash,Berhampur,2
2538,2024-11-10,13:25:00,Pasta,Italian,3,250,750,Online,Berhampur,1
2539,2024-09-16,20:07:00,Fries,Fast Food,3,80,240,Online,Bhubaneswar,2
2540,2023-10-04,16:36:00,Pizza,Fast Food,2,120,240,Cash,Berhampur,2
2541,2023-08-16,13:25:00,Coke,Beverage,3,50,150,Cash,Cuttack,2
2542,2021-06-03,13:01:00,Pizza,Fast Food,4,120,480,Cash,Bhubaneswar,3
2543,2020-01-07,18:18:00,Salad,Healthy,5,100,500,Cash,Cuttack,3
2544,2024-09-28,15:41:00,Burger,Fast Food,5,350,1750,Online,Bhubaneswar,5
2545,2023-07-02,12:57:00,Burger,Fast Food,2,350,700,Cash,Cuttack,5
2546,2023-12-30,15:07:00,Coke,Beverage,3,50,150,Cash,Berhampur,3
